5040	p	[0]	2	456.304748
5040	c	[0]	2	1.930888
5040	t	[0]	2	458.772428
5040	g	[1]	2	0.000000
5040	p	[1]	2	65.601165
5040	c	[1]	2	458.773419
5040	t	[1]	2	524.374606
5040	g	[0]	3	1.497728
5040	p	[0]	3	366.503913
5040	c	[0]	3	4.277006
5040	t	[0]	3	370.856374
5040	g	[1]	3	0.000000
5040	p	[1]	3	136.037866
5040	c	[1]	3	371.822346
5040	t	[1]	3	506.895009
5040	g	[2]	3	0.000000
5040	p	[2]	3	19.546536
5040	c	[2]	3	506.896242
5040	t	[2]	3	526.442810
5040	g	[0]	4	1.502224
5040	p	[0]	4	301.318330
5040	c	[0]	4	4.264666
5040	t	[0]	4	305.664236
5040	g	[1]	4	0.000000
5040	p	[1]	4	155.781853
5040	c	[1]	4	306.631622
5040	t	[1]	4	461.447181
5040	g	[2]	4	0.000000
5040	p	[2]	4	58.260314
5040	c	[2]	4	462.413866
5040	t	[2]	4	519.708358
5040	g	[3]	4	0.000000
5040	p	[3]	4	8.272925
5040	c	[3]	4	519.709244
5040	t	[3]	4	527.982190
5040	g	[0]	5	1.660403
5040	p	[0]	5	254.653278
5040	c	[0]	5	4.735749
5040	t	[0]	5	260.103271
5040	g	[1]	5	0.000000
5040	p	[1]	5	155.378850
5040	c	[1]	5	261.606720
5040	t	[1]	5	415.483368
5040	g	[2]	5	0.000000
5040	p	[2]	5	80.316076
5040	c	[2]	5	416.449414
5040	t	[2]	5	495.800041
5040	g	[3]	5	0.000000
5040	p	[3]	5	30.329443
5040	c	[3]	5	496.766699
5040	t	[3]	5	526.130937
5040	g	[4]	5	0.000000
5040	p	[4]	5	4.252678
5040	c	[4]	5	526.131742
5040	t	[4]	5	530.384452
5040	g	[0]	6	1.563033
5040	p	[0]	6	223.877924
5040	c	[0]	6	4.838460
5040	t	[0]	6	229.333229
5040	g	[1]	6	0.000000
5040	p	[1]	6	148.032885
5040	c	[1]	6	230.762141
5040	t	[1]	6	377.367339
5040	g	[2]	6	0.000000
5040	p	[2]	6	90.354080
5040	c	[2]	6	378.334605
5040	t	[2]	6	467.723141
5040	g	[3]	6	0.000000
5040	p	[3]	6	46.990186
5040	c	[3]	6	468.691450
5040	t	[3]	6	514.714422
5040	g	[4]	6	0.000000
5040	p	[4]	6	18.031757
5040	c	[4]	6	515.680036
5040	t	[4]	6	532.746621
5040	g	[5]	6	0.000000
5040	p	[5]	6	2.481347
5040	c	[5]	6	532.748409
5040	t	[5]	6	535.229784
5040	g	[0]	7	1.579967
5040	p	[0]	7	196.140101
5040	c	[0]	7	4.766887
5040	t	[0]	7	201.540996
5040	g	[1]	7	0.000000
5040	p	[1]	7	139.026916
5040	c	[1]	7	202.974704
5040	t	[1]	7	340.569085
5040	g	[2]	7	0.000000
5040	p	[2]	7	93.545105
5040	c	[2]	7	341.534866
5040	t	[2]	7	434.114679
5040	g	[3]	7	0.000000
5040	p	[3]	7	57.335095
5040	c	[3]	7	435.081687
5040	t	[3]	7	491.450538
5040	g	[4]	7	0.000000
5040	p	[4]	7	30.000451
5040	c	[4]	7	492.416480
5040	t	[4]	7	521.451500
5040	g	[5]	7	0.000000
5040	p	[5]	7	11.760090
5040	c	[5]	7	522.417936
5040	t	[5]	7	533.212919
5040	g	[6]	7	0.000000
5040	p	[6]	7	1.577335
5040	c	[6]	7	533.213846
5040	t	[6]	7	534.791210
